epoch,train_loss,val_loss,val_iou,val_foreground_iou,val_background_iou,val_miou,val_dice,val_precision,val_recall,best_threshold
1,0.7947547551563808,0.7553422215737795,0.25000637201096615,0.25000637201096615,0.938931363977884,0.5944688688767584,0.2500127347126872,0.962719298507038,0.25658531977152377,0.9000000000000002
2,0.7729479328223637,0.7479738483303472,0.13425396389854877,0.13425396389854877,0.7636620896427255,0.44895802830394943,0.18495785961950836,0.15625630139976765,0.7088882032977907,0.6000000000000002
3,0.762630181653159,0.752310900311721,0.12548681485197066,0.12548681485197066,0.8028765375676908,0.4641816776834036,0.17999391249491295,0.15710868710180206,0.6677557145686526,0.7000000000000002
4,0.7633545356137412,0.7490614480093906,0.1331419444947026,0.1331419444947026,0.8554822512363133,0.49431209932816655,0.18719526295554828,0.17648440407366237,0.5706798353869664,0.7500000000000002
5,0.7564136583464486,0.737108776443883,0.14282969713049642,0.14282969713049642,0.8772430074842352,0.5100363500808415,0.20787180318838128,0.2135225466383874,0.5768311788377009,0.7500000000000002
6,0.7525426317964281,0.733819371775577,0.17175407418981664,0.17175407418981664,0.9061148974456286,0.538934487653406,0.23318383107942656,0.29170613559948266,0.47227678036219195,0.8000000000000002
